NETWORK,PI,YEAR,MONTH,DAY,SITE,TRANSECT,SP_CODE,BLADE_LENGTH_CM,WIDTH_CM,STIPE_LENGTH_CM,WET_WEIGHT,DRY_WEIGHT,GROUP,DIVISION.FAMILY,COMMON.DIVISION.NAME,SIZE,COMMON.NAME,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,LADI,49,25,7,18.37719146,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,LADI,44,38,6,13.91531976,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,LADI,89,28,8,70.75993346,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,67,26,2,51.74505253,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,31,15,2,12.29316631,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,24,11,1.5,7.438265734,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,41,24,1,19.66758615,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,27,9,3,10.2095352,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,30,15,2,11.57771199,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,27,9,1,8.925234466,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,36,11,3,17.02299561,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,34,15,1.5,14.17302205,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,11,22,3,2.312238267,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,30.5,8.5,0.5,4.313926594,0.600511451,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,45,21.5,8.5,31.51792906,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,32.5,8.2,2,5.219871836,0.70269557,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,29.5,19,4,12.65872033,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,22,12.8,1,6.083455776,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,157.2,32.5,6.5,83.69527856,6.920675321,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,50,25.2,2.5,30.38014991,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,32,22.5,0.5,11.93282884,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broad Cove,AGCL,36,20.2,2,16.18280535,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,40.5,10.8,3.5,8.051909444,1.004483823,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,36.5,19.5,10.2,8.953418683,1.096320317,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,75.8,12.5,5.5,24.04626144,2.475334965,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,38.5,25.5,2.4,18.67632969,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,84,31,14.5,33.85084975,3.28147264,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,115.5,36,15.5,56.26569158,4.988643833,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,30.6,21.2,0.5,10.95167098,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,122.6,186,3.5,52.570305,4.716951678,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,34.5,17,4,16.6003128,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,41,30.5,0.6,19.30424221,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,23.5,13,0.5,6.609477364,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,62.4,11.6,3,16.31645321,1.798020659,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,165.1,39.5,4,88.67845564,7.25861772,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,273,30,10,221.9982958,15.46625758,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,47,19,4,10.4750539,1.247761421,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,36,12,3,6.494464424,0.841365835,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,46,15,1.5,9.228566048,1.124019583,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,30,11.5,2,4.565028296,0.629181991,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,83,18,6,28.25395208,2.827254375,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,24.5,7.5,0.5,2.940324806,0.437809154,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,22,8,1,2.534341973,0.387337153,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,45,12,2,9.056170602,1.106681674,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,60,12,1.5,14.62317471,1.642738782,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,43,11,2,8.380904887,1.038197904,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,15,8,1,1.327418975,0.227281046,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,AGCL,32,20.5,2.5,13.4054619,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,71,19,2.5,20.09047712,2.13445531,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,195,33,9,123.8874092,9.562196872,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,115,18,8,50.28947722,4.547592837,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,29,13.5,3,4.565028296,0.629181991,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,62,15,3,16.13904431,1.78188916,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,21,6.5,1,2.341334312,0.362852302,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,22,11,1.5,2.633353382,0.399769498,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,AGCL,26,18,5,10.88315691,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,60,11.5,3,15.26479835,1.70193211,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,47,14,4,10.4750539,1.247761421,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,114,20,4,46.70463146,4.278638885,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,AGCL,50,26.5,4,32.09445272,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,AGCL,32,19,5,15.36333051,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,27,9.5,2,3.830535086,0.544469584,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,127,36,11,61.73489935,5.385094674,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,155,31,9,83.96880057,6.939314612,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,111,30,10,48.84158423,4.439383607,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,111,25,4,44.60974739,4.119799613,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,24,10,1,2.940324806,0.437809154,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,190,26,12,121.731326,9.424799647,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,38,9,3,7.099815207,0.905504161,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,45,6,3,9.402386453,1.141443299,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,33,11,2,5.355443816,0.717706571,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,29,10,2,4.313926594,0.600511451,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,42,9,2,8.051909444,1.004483823,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,AGCL,46,23,1,24.48710142,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,AGCL,48,25,1,26.558502,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,AGCL,24,14,1,7.156709597,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,AGCL,37,21,1,16.18280535,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,AGCL,41,23,1,19.66758615,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,AGCL,28,19,1,9.556882197,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,31,9,10,7.099815207,0.905504161,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,60,15,3,15.26479835,1.70193211,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,45,9,10,11.98374406,1.394131551,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,43,18,4,9.056170602,1.106681674,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,110,35,11,48.84158423,4.439383607,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,67,11,3,18.41751023,1.986826692,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,40,10,2,7.411335062,0.938132481,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,33,15,2,5.355443816,0.717706571,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,30,11,2,4.565028296,0.629181991,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,41,17,2,7.728709794,0.971127218,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,57,15,1,13.17330955,1.507254842,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,20,10,1,2.155068086,0.338884035,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,AGCL,36,18,1,15.36333051,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,AGCL,46,30,3,26.558502,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,AGCL,50,32,3,30.94649397,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,AGCL,40,35,3,20.59036885,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,66,19,3.5,18.1837367,1.966014167,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,132,20,9,64.14675199,5.557939839,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,188,31,8,115.3629974,9.016440765,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,137,30,11,69.93145902,5.967953422,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
